,phase,img_path,label
146711,train,datasets/AffectNet/train_set/images/62214.jpg,6
146712,train,datasets/AffectNet/train_set/images/173179.jpg,6
146713,train,datasets/AffectNet/train_set/images/232308.jpg,1
146714,train,datasets/AffectNet/train_set/images/119419.jpg,0
146715,train,datasets/AffectNet/train_set/images/26337.jpg,0
146716,train,datasets/AffectNet/train_set/images/183659.jpg,5
146717,train,datasets/AffectNet/train_set/images/76899.jpg,1
146718,train,datasets/AffectNet/train_set/images/100235.jpg,2
146719,train,datasets/AffectNet/train_set/images/58032.jpg,1
146720,train,datasets/AffectNet/train_set/images/31773.jpg,1
146721,train,datasets/AffectNet/train_set/images/221372.jpg,7
146722,train,datasets/AffectNet/train_set/images/26638.jpg,7
146723,train,datasets/AffectNet/train_set/images/262552.jpg,0
146724,train,datasets/AffectNet/train_set/images/356208.jpg,4
146725,train,datasets/AffectNet/train_set/images/184747.jpg,1
146726,train,datasets/AffectNet/train_set/images/236593.jpg,1
146727,train,datasets/AffectNet/train_set/images/362258.jpg,6
146728,train,datasets/AffectNet/train_set/images/40562.jpg,1
146729,train,datasets/AffectNet/train_set/images/267011.jpg,0
146730,train,datasets/AffectNet/train_set/images/80115.jpg,1
146731,train,datasets/AffectNet/train_set/images/211277.jpg,1
146732,train,datasets/AffectNet/train_set/images/92929.jpg,0
146733,train,datasets/AffectNet/train_set/images/275942.jpg,1
146734,train,datasets/AffectNet/train_set/images/59315.jpg,1
146735,train,datasets/AffectNet/train_set/images/373882.jpg,1
146736,train,datasets/AffectNet/train_set/images/131339.jpg,7
146737,train,datasets/AffectNet/train_set/images/85357.jpg,3
146738,train,datasets/AffectNet/train_set/images/335664.jpg,1
146739,train,datasets/AffectNet/train_set/images/368866.jpg,1
146740,train,datasets/AffectNet/train_set/images/49944.jpg,0
146741,train,datasets/AffectNet/train_set/images/140518.jpg,6
146742,train,datasets/AffectNet/train_set/images/238955.jpg,2
146743,train,datasets/AffectNet/train_set/images/159024.jpg,0
146744,train,datasets/AffectNet/train_set/images/243026.jpg,0
146745,train,datasets/AffectNet/train_set/images/177020.jpg,1
146746,train,datasets/AffectNet/train_set/images/146094.jpg,1
146747,train,datasets/AffectNet/train_set/images/57307.jpg,0
146748,train,datasets/AffectNet/train_set/images/95601.jpg,0
146749,train,datasets/AffectNet/train_set/images/134323.jpg,1
146750,train,datasets/AffectNet/train_set/images/65245.jpg,6
146751,train,datasets/AffectNet/train_set/images/106487.jpg,2
146752,train,datasets/AffectNet/train_set/images/364257.jpg,1
146753,train,datasets/AffectNet/train_set/images/163654.jpg,6
146754,train,datasets/AffectNet/train_set/images/318668.jpg,5
146755,train,datasets/AffectNet/train_set/images/323467.jpg,1
146756,train,datasets/AffectNet/train_set/images/222696.jpg,2
146757,train,datasets/AffectNet/train_set/images/312059.jpg,1
146758,train,datasets/AffectNet/train_set/images/136529.jpg,1
146759,train,datasets/AffectNet/train_set/images/195735.jpg,0
146760,train,datasets/AffectNet/train_set/images/412638.jpg,6
146761,train,datasets/AffectNet/train_set/images/119172.jpg,0
146762,train,datasets/AffectNet/train_set/images/200057.jpg,1
146763,train,datasets/AffectNet/train_set/images/316750.jpg,0
146764,train,datasets/AffectNet/train_set/images/85273.jpg,0
146765,train,datasets/AffectNet/train_set/images/63468.jpg,1
146766,train,datasets/AffectNet/train_set/images/222417.jpg,1
146767,train,datasets/AffectNet/train_set/images/61367.jpg,2
146768,train,datasets/AffectNet/train_set/images/181845.jpg,1
146769,train,datasets/AffectNet/train_set/images/15865.jpg,7
146770,train,datasets/AffectNet/train_set/images/372153.jpg,4
146771,train,datasets/AffectNet/train_set/images/122746.jpg,1
146772,train,datasets/AffectNet/train_set/images/387673.jpg,1
146773,train,datasets/AffectNet/train_set/images/18510.jpg,1
146774,train,datasets/AffectNet/train_set/images/85417.jpg,1
146775,train,datasets/AffectNet/train_set/images/92140.jpg,1
146776,train,datasets/AffectNet/train_set/images/199292.jpg,1
146777,train,datasets/AffectNet/train_set/images/160234.jpg,4
146778,train,datasets/AffectNet/train_set/images/410548.jpg,1
146779,train,datasets/AffectNet/train_set/images/202562.jpg,0
146780,train,datasets/AffectNet/train_set/images/186625.jpg,0
146781,train,datasets/AffectNet/train_set/images/12271.jpg,3
146782,train,datasets/AffectNet/train_set/images/178750.jpg,1
146783,train,datasets/AffectNet/train_set/images/3891.jpg,6
146784,train,datasets/AffectNet/train_set/images/92539.jpg,0
146785,train,datasets/AffectNet/train_set/images/200323.jpg,1
146786,train,datasets/AffectNet/train_set/images/354610.jpg,4
146787,train,datasets/AffectNet/train_set/images/179699.jpg,2
146788,train,datasets/AffectNet/train_set/images/371439.jpg,1
146789,train,datasets/AffectNet/train_set/images/339878.jpg,3
146790,train,datasets/AffectNet/train_set/images/409793.jpg,2
146791,train,datasets/AffectNet/train_set/images/387415.jpg,3
146792,train,datasets/AffectNet/train_set/images/377585.jpg,1
146793,train,datasets/AffectNet/train_set/images/222791.jpg,1
146794,train,datasets/AffectNet/train_set/images/306638.jpg,2
146795,train,datasets/AffectNet/train_set/images/182760.jpg,1
146796,train,datasets/AffectNet/train_set/images/161267.jpg,1
146797,train,datasets/AffectNet/train_set/images/231872.jpg,1
146798,train,datasets/AffectNet/train_set/images/349817.jpg,1
146799,train,datasets/AffectNet/train_set/images/341644.jpg,0
146800,train,datasets/AffectNet/train_set/images/369348.jpg,1
146801,train,datasets/AffectNet/train_set/images/179217.jpg,0
146802,train,datasets/AffectNet/train_set/images/64031.jpg,3
146803,train,datasets/AffectNet/train_set/images/346034.jpg,1
146804,train,datasets/AffectNet/train_set/images/136304.jpg,1
146805,train,datasets/AffectNet/train_set/images/136119.jpg,1
146806,train,datasets/AffectNet/train_set/images/356831.jpg,0
146807,train,datasets/AffectNet/train_set/images/341846.jpg,2
146808,train,datasets/AffectNet/train_set/images/323051.jpg,1
146809,train,datasets/AffectNet/train_set/images/305449.jpg,1
146810,train,datasets/AffectNet/train_set/images/398215.jpg,0
146811,train,datasets/AffectNet/train_set/images/383863.jpg,1
146812,train,datasets/AffectNet/train_set/images/272789.jpg,3
146813,train,datasets/AffectNet/train_set/images/389098.jpg,1
146814,train,datasets/AffectNet/train_set/images/255777.jpg,1
146815,train,datasets/AffectNet/train_set/images/373199.jpg,1
146816,train,datasets/AffectNet/train_set/images/358853.jpg,6
146817,train,datasets/AffectNet/train_set/images/232159.jpg,2
146818,train,datasets/AffectNet/train_set/images/117666.jpg,1
146819,train,datasets/AffectNet/train_set/images/332714.jpg,1
146820,train,datasets/AffectNet/train_set/images/98888.jpg,0
146821,train,datasets/AffectNet/train_set/images/8507.jpg,0
146822,train,datasets/AffectNet/train_set/images/172299.jpg,1
146823,train,datasets/AffectNet/train_set/images/257595.jpg,0
146824,train,datasets/AffectNet/train_set/images/140003.jpg,2
146825,train,datasets/AffectNet/train_set/images/412583.jpg,4
146826,train,datasets/AffectNet/train_set/images/209015.jpg,6
146827,train,datasets/AffectNet/train_set/images/197240.jpg,1
146828,train,datasets/AffectNet/train_set/images/177814.jpg,0
146829,train,datasets/AffectNet/train_set/images/233909.jpg,1
146830,train,datasets/AffectNet/train_set/images/157824.jpg,1
146831,train,datasets/AffectNet/train_set/images/369987.jpg,1
146832,train,datasets/AffectNet/train_set/images/129344.jpg,0
146833,train,datasets/AffectNet/train_set/images/273355.jpg,1
146834,train,datasets/AffectNet/train_set/images/329966.jpg,1
146835,train,datasets/AffectNet/train_set/images/409169.jpg,1
146836,train,datasets/AffectNet/train_set/images/154508.jpg,2
146837,train,datasets/AffectNet/train_set/images/356630.jpg,2
146838,train,datasets/AffectNet/train_set/images/350004.jpg,6
146839,train,datasets/AffectNet/train_set/images/293556.jpg,1
146840,train,datasets/AffectNet/train_set/images/241318.jpg,1
146841,train,datasets/AffectNet/train_set/images/63451.jpg,1
146842,train,datasets/AffectNet/train_set/images/74761.jpg,1
146843,train,datasets/AffectNet/train_set/images/191696.jpg,0
146844,train,datasets/AffectNet/train_set/images/313036.jpg,1
146845,train,datasets/AffectNet/train_set/images/139102.jpg,1
146846,train,datasets/AffectNet/train_set/images/199273.jpg,1
146847,train,datasets/AffectNet/train_set/images/210106.jpg,3
146848,train,datasets/AffectNet/train_set/images/283109.jpg,6
146849,train,datasets/AffectNet/train_set/images/42130.jpg,0
146850,train,datasets/AffectNet/train_set/images/401926.jpg,1
146851,train,datasets/AffectNet/train_set/images/169986.jpg,6
146852,train,datasets/AffectNet/train_set/images/196523.jpg,0
146853,train,datasets/AffectNet/train_set/images/39971.jpg,4
146854,train,datasets/AffectNet/train_set/images/151558.jpg,0
146855,train,datasets/AffectNet/train_set/images/263725.jpg,1
146856,train,datasets/AffectNet/train_set/images/12569.jpg,1
146857,train,datasets/AffectNet/train_set/images/265906.jpg,1
146858,train,datasets/AffectNet/train_set/images/380513.jpg,1
146859,train,datasets/AffectNet/train_set/images/373590.jpg,0
146860,train,datasets/AffectNet/train_set/images/287267.jpg,1
146861,train,datasets/AffectNet/train_set/images/31194.jpg,0
146862,train,datasets/AffectNet/train_set/images/111829.jpg,1
146863,train,datasets/AffectNet/train_set/images/88267.jpg,1
146864,train,datasets/AffectNet/train_set/images/110029.jpg,0
146865,train,datasets/AffectNet/train_set/images/406651.jpg,0
146866,train,datasets/AffectNet/train_set/images/337139.jpg,1
146867,train,datasets/AffectNet/train_set/images/387840.jpg,0
146868,train,datasets/AffectNet/train_set/images/34137.jpg,0
146869,train,datasets/AffectNet/train_set/images/195565.jpg,0
146870,train,datasets/AffectNet/train_set/images/11781.jpg,0
146871,train,datasets/AffectNet/train_set/images/152850.jpg,1
146872,train,datasets/AffectNet/train_set/images/19404.jpg,2
146873,train,datasets/AffectNet/train_set/images/188867.jpg,6
146874,train,datasets/AffectNet/train_set/images/248478.jpg,2
146875,train,datasets/AffectNet/train_set/images/403043.jpg,1
146876,train,datasets/AffectNet/train_set/images/227900.jpg,4
146877,train,datasets/AffectNet/train_set/images/399386.jpg,1
146878,train,datasets/AffectNet/train_set/images/250587.jpg,2
146879,train,datasets/AffectNet/train_set/images/170875.jpg,0
146880,train,datasets/AffectNet/train_set/images/185003.jpg,1
146881,train,datasets/AffectNet/train_set/images/196300.jpg,2
146882,train,datasets/AffectNet/train_set/images/94718.jpg,0
146883,train,datasets/AffectNet/train_set/images/227101.jpg,0
146884,train,datasets/AffectNet/train_set/images/46583.jpg,1
146885,train,datasets/AffectNet/train_set/images/86658.jpg,0
146886,train,datasets/AffectNet/train_set/images/215026.jpg,1
146887,train,datasets/AffectNet/train_set/images/31861.jpg,0
146888,train,datasets/AffectNet/train_set/images/299398.jpg,0
146889,train,datasets/AffectNet/train_set/images/8896.jpg,0
146890,train,datasets/AffectNet/train_set/images/66595.jpg,1
146891,train,datasets/AffectNet/train_set/images/413868.jpg,3
146892,train,datasets/AffectNet/train_set/images/207436.jpg,4
146893,train,datasets/AffectNet/train_set/images/381931.jpg,0
146894,train,datasets/AffectNet/train_set/images/391801.jpg,1
146895,train,datasets/AffectNet/train_set/images/179799.jpg,0
146896,train,datasets/AffectNet/train_set/images/108676.jpg,0
146897,train,datasets/AffectNet/train_set/images/220178.jpg,1
146898,train,datasets/AffectNet/train_set/images/125773.jpg,0
146899,train,datasets/AffectNet/train_set/images/120552.jpg,6
146900,train,datasets/AffectNet/train_set/images/376640.jpg,0
146901,train,datasets/AffectNet/train_set/images/261912.jpg,1
146902,train,datasets/AffectNet/train_set/images/225400.jpg,0
146903,train,datasets/AffectNet/train_set/images/291824.jpg,4
146904,train,datasets/AffectNet/train_set/images/299300.jpg,4
146905,train,datasets/AffectNet/train_set/images/166639.jpg,2
146906,train,datasets/AffectNet/train_set/images/206300.jpg,1
146907,train,datasets/AffectNet/train_set/images/212437.jpg,1
146908,train,datasets/AffectNet/train_set/images/392288.jpg,2
146909,train,datasets/AffectNet/train_set/images/379871.jpg,1
146910,train,datasets/AffectNet/train_set/images/149746.jpg,2
146911,train,datasets/AffectNet/train_set/images/31096.jpg,3
146912,train,datasets/AffectNet/train_set/images/59528.jpg,1
146913,train,datasets/AffectNet/train_set/images/109024.jpg,1
146914,train,datasets/AffectNet/train_set/images/66531.jpg,2
146915,train,datasets/AffectNet/train_set/images/242827.jpg,0
146916,train,datasets/AffectNet/train_set/images/346105.jpg,1
146917,train,datasets/AffectNet/train_set/images/89466.jpg,1
146918,train,datasets/AffectNet/train_set/images/213292.jpg,1
146919,train,datasets/AffectNet/train_set/images/35978.jpg,5
146920,train,datasets/AffectNet/train_set/images/13580.jpg,6
146921,train,datasets/AffectNet/train_set/images/154819.jpg,1
146922,train,datasets/AffectNet/train_set/images/188903.jpg,0
146923,train,datasets/AffectNet/train_set/images/9995.jpg,1
146924,train,datasets/AffectNet/train_set/images/246582.jpg,7
146925,train,datasets/AffectNet/train_set/images/178684.jpg,1
146926,train,datasets/AffectNet/train_set/images/74381.jpg,2
146927,train,datasets/AffectNet/train_set/images/12518.jpg,0
146928,train,datasets/AffectNet/train_set/images/413703.jpg,1
146929,train,datasets/AffectNet/train_set/images/128014.jpg,1
146930,train,datasets/AffectNet/train_set/images/151541.jpg,1
146931,train,datasets/AffectNet/train_set/images/388968.jpg,0
146932,train,datasets/AffectNet/train_set/images/286344.jpg,1
146933,train,datasets/AffectNet/train_set/images/317900.jpg,6
146934,train,datasets/AffectNet/train_set/images/405735.jpg,1
146935,train,datasets/AffectNet/train_set/images/29012.jpg,6
146936,train,datasets/AffectNet/train_set/images/215927.jpg,1
146937,train,datasets/AffectNet/train_set/images/384240.jpg,1
146938,train,datasets/AffectNet/train_set/images/105767.jpg,3
146939,train,datasets/AffectNet/train_set/images/251446.jpg,2
146940,train,datasets/AffectNet/train_set/images/294008.jpg,1
146941,train,datasets/AffectNet/train_set/images/235622.jpg,2
146942,train,datasets/AffectNet/train_set/images/251619.jpg,7
146943,train,datasets/AffectNet/train_set/images/253802.jpg,1
146944,train,datasets/AffectNet/train_set/images/207468.jpg,1
146945,train,datasets/AffectNet/train_set/images/287209.jpg,1
146946,train,datasets/AffectNet/train_set/images/170966.jpg,0
146947,train,datasets/AffectNet/train_set/images/110675.jpg,3
146948,train,datasets/AffectNet/train_set/images/25106.jpg,1
146949,train,datasets/AffectNet/train_set/images/45880.jpg,3
146950,train,datasets/AffectNet/train_set/images/370141.jpg,0
146951,train,datasets/AffectNet/train_set/images/81645.jpg,2
146952,train,datasets/AffectNet/train_set/images/131241.jpg,1
146953,train,datasets/AffectNet/train_set/images/113014.jpg,1
146954,train,datasets/AffectNet/train_set/images/157671.jpg,0
146955,train,datasets/AffectNet/train_set/images/380594.jpg,0
146956,train,datasets/AffectNet/train_set/images/239281.jpg,1
146957,train,datasets/AffectNet/train_set/images/123227.jpg,4
146958,train,datasets/AffectNet/train_set/images/371348.jpg,6
146959,train,datasets/AffectNet/train_set/images/101578.jpg,1
146960,train,datasets/AffectNet/train_set/images/194247.jpg,6
146961,train,datasets/AffectNet/train_set/images/285256.jpg,0
146962,train,datasets/AffectNet/train_set/images/241855.jpg,1
146963,train,datasets/AffectNet/train_set/images/55367.jpg,0
146964,train,datasets/AffectNet/train_set/images/28089.jpg,2
146965,train,datasets/AffectNet/train_set/images/224754.jpg,0
146966,train,datasets/AffectNet/train_set/images/311901.jpg,1
146967,train,datasets/AffectNet/train_set/images/280934.jpg,0
146968,train,datasets/AffectNet/train_set/images/40043.jpg,3
146969,train,datasets/AffectNet/train_set/images/129810.jpg,7
146970,train,datasets/AffectNet/train_set/images/212048.jpg,1
146971,train,datasets/AffectNet/train_set/images/272383.jpg,1
146972,train,datasets/AffectNet/train_set/images/217014.jpg,1
146973,train,datasets/AffectNet/train_set/images/244183.jpg,6
146974,train,datasets/AffectNet/train_set/images/79672.jpg,1
146975,train,datasets/AffectNet/train_set/images/159604.jpg,0
146976,train,datasets/AffectNet/train_set/images/226437.jpg,1
146977,train,datasets/AffectNet/train_set/images/138461.jpg,1
146978,train,datasets/AffectNet/train_set/images/354858.jpg,1
146979,train,datasets/AffectNet/train_set/images/174377.jpg,7
146980,train,datasets/AffectNet/train_set/images/372492.jpg,0
146981,train,datasets/AffectNet/train_set/images/384971.jpg,1
146982,train,datasets/AffectNet/train_set/images/63494.jpg,0
146983,train,datasets/AffectNet/train_set/images/337011.jpg,1
146984,train,datasets/AffectNet/train_set/images/134694.jpg,1
146985,train,datasets/AffectNet/train_set/images/159250.jpg,1
146986,train,datasets/AffectNet/train_set/images/17074.jpg,1
146987,train,datasets/AffectNet/train_set/images/187753.jpg,1
146988,train,datasets/AffectNet/train_set/images/142322.jpg,6
146989,train,datasets/AffectNet/train_set/images/191934.jpg,3
146990,train,datasets/AffectNet/train_set/images/217712.jpg,1
146991,train,datasets/AffectNet/train_set/images/46747.jpg,1
146992,train,datasets/AffectNet/train_set/images/357680.jpg,6
146993,train,datasets/AffectNet/train_set/images/324759.jpg,1
146994,train,datasets/AffectNet/train_set/images/293408.jpg,6
146995,train,datasets/AffectNet/train_set/images/341271.jpg,1
146996,train,datasets/AffectNet/train_set/images/169024.jpg,1
146997,train,datasets/AffectNet/train_set/images/175535.jpg,1
146998,train,datasets/AffectNet/train_set/images/161028.jpg,1
146999,train,datasets/AffectNet/train_set/images/62084.jpg,1
147000,train,datasets/AffectNet/train_set/images/344317.jpg,1
147001,train,datasets/AffectNet/train_set/images/306853.jpg,1
147002,train,datasets/AffectNet/train_set/images/390632.jpg,1
147003,train,datasets/AffectNet/train_set/images/240409.jpg,0
147004,train,datasets/AffectNet/train_set/images/189229.jpg,0
147005,train,datasets/AffectNet/train_set/images/291306.jpg,1
147006,train,datasets/AffectNet/train_set/images/120696.jpg,1
147007,train,datasets/AffectNet/train_set/images/326529.jpg,2
147008,train,datasets/AffectNet/train_set/images/329866.jpg,0
147009,train,datasets/AffectNet/train_set/images/115380.jpg,1
147010,train,datasets/AffectNet/train_set/images/98281.jpg,3
147011,train,datasets/AffectNet/train_set/images/343654.jpg,1
147012,train,datasets/AffectNet/train_set/images/327445.jpg,7
147013,train,datasets/AffectNet/train_set/images/89693.jpg,0
147014,train,datasets/AffectNet/train_set/images/268393.jpg,1
147015,train,datasets/AffectNet/train_set/images/395132.jpg,0
147016,train,datasets/AffectNet/train_set/images/19033.jpg,1
147017,train,datasets/AffectNet/train_set/images/78654.jpg,0
147018,train,datasets/AffectNet/train_set/images/46643.jpg,1
147019,train,datasets/AffectNet/train_set/images/303134.jpg,1
147020,train,datasets/AffectNet/train_set/images/218811.jpg,2
147021,train,datasets/AffectNet/train_set/images/59580.jpg,1
147022,train,datasets/AffectNet/train_set/images/51527.jpg,2
147023,train,datasets/AffectNet/train_set/images/336541.jpg,1
147024,train,datasets/AffectNet/train_set/images/357284.jpg,2
147025,train,datasets/AffectNet/train_set/images/150133.jpg,0
147026,train,datasets/AffectNet/train_set/images/132215.jpg,1
147027,train,datasets/AffectNet/train_set/images/199693.jpg,0
147028,train,datasets/AffectNet/train_set/images/364923.jpg,1
147029,train,datasets/AffectNet/train_set/images/247904.jpg,0
147030,train,datasets/AffectNet/train_set/images/107274.jpg,2
147031,train,datasets/AffectNet/train_set/images/346039.jpg,0
147032,train,datasets/AffectNet/train_set/images/214080.jpg,6
147033,train,datasets/AffectNet/train_set/images/71139.jpg,1
147034,train,datasets/AffectNet/train_set/images/7726.jpg,0
147035,train,datasets/AffectNet/train_set/images/132469.jpg,1
147036,train,datasets/AffectNet/train_set/images/295898.jpg,2
147037,train,datasets/AffectNet/train_set/images/23269.jpg,1
147038,train,datasets/AffectNet/train_set/images/40123.jpg,1
147039,train,datasets/AffectNet/train_set/images/56292.jpg,1
147040,train,datasets/AffectNet/train_set/images/234388.jpg,0
147041,train,datasets/AffectNet/train_set/images/24144.jpg,6
147042,train,datasets/AffectNet/train_set/images/51883.jpg,1
147043,train,datasets/AffectNet/train_set/images/197850.jpg,1
147044,train,datasets/AffectNet/train_set/images/179104.jpg,0
147045,train,datasets/AffectNet/train_set/images/266613.jpg,6
147046,train,datasets/AffectNet/train_set/images/38577.jpg,6
147047,train,datasets/AffectNet/train_set/images/7167.jpg,1
147048,train,datasets/AffectNet/train_set/images/89062.jpg,5
147049,train,datasets/AffectNet/train_set/images/288317.jpg,1
147050,train,datasets/AffectNet/train_set/images/283595.jpg,0
147051,train,datasets/AffectNet/train_set/images/3274.jpg,1
147052,train,datasets/AffectNet/train_set/images/164339.jpg,2
147053,train,datasets/AffectNet/train_set/images/43931.jpg,5
147054,train,datasets/AffectNet/train_set/images/104942.jpg,2
147055,train,datasets/AffectNet/train_set/images/187531.jpg,0
147056,train,datasets/AffectNet/train_set/images/38409.jpg,0
147057,train,datasets/AffectNet/train_set/images/109120.jpg,1
147058,train,datasets/AffectNet/train_set/images/317627.jpg,1
147059,train,datasets/AffectNet/train_set/images/281749.jpg,1
147060,train,datasets/AffectNet/train_set/images/339952.jpg,1
147061,train,datasets/AffectNet/train_set/images/412999.jpg,6
147062,train,datasets/AffectNet/train_set/images/64338.jpg,1
147063,train,datasets/AffectNet/train_set/images/348577.jpg,1
147064,train,datasets/AffectNet/train_set/images/386390.jpg,0
147065,train,datasets/AffectNet/train_set/images/366983.jpg,1
147066,train,datasets/AffectNet/train_set/images/306188.jpg,1
147067,train,datasets/AffectNet/train_set/images/247024.jpg,1
147068,train,datasets/AffectNet/train_set/images/12900.jpg,6
147069,train,datasets/AffectNet/train_set/images/47151.jpg,6
147070,train,datasets/AffectNet/train_set/images/329971.jpg,5
147071,train,datasets/AffectNet/train_set/images/34389.jpg,1
147072,train,datasets/AffectNet/train_set/images/297711.jpg,1
147073,train,datasets/AffectNet/train_set/images/307062.jpg,2
147074,train,datasets/AffectNet/train_set/images/217431.jpg,0
147075,train,datasets/AffectNet/train_set/images/378875.jpg,0
147076,train,datasets/AffectNet/train_set/images/313152.jpg,2
147077,train,datasets/AffectNet/train_set/images/156655.jpg,2
147078,train,datasets/AffectNet/train_set/images/249409.jpg,1
147079,train,datasets/AffectNet/train_set/images/38772.jpg,3
147080,train,datasets/AffectNet/train_set/images/267000.jpg,1
147081,train,datasets/AffectNet/train_set/images/366441.jpg,2
147082,train,datasets/AffectNet/train_set/images/330459.jpg,1
147083,train,datasets/AffectNet/train_set/images/193788.jpg,4
147084,train,datasets/AffectNet/train_set/images/9673.jpg,0
147085,train,datasets/AffectNet/train_set/images/54882.jpg,4
147086,train,datasets/AffectNet/train_set/images/371223.jpg,1
147087,train,datasets/AffectNet/train_set/images/167804.jpg,7
147088,train,datasets/AffectNet/train_set/images/360515.jpg,1
147089,train,datasets/AffectNet/train_set/images/410423.jpg,1
147090,train,datasets/AffectNet/train_set/images/333082.jpg,1
147091,train,datasets/AffectNet/train_set/images/230872.jpg,0
147092,train,datasets/AffectNet/train_set/images/343563.jpg,0
147093,train,datasets/AffectNet/train_set/images/231856.jpg,1
147094,train,datasets/AffectNet/train_set/images/264296.jpg,4
147095,train,datasets/AffectNet/train_set/images/45452.jpg,1
147096,train,datasets/AffectNet/train_set/images/167616.jpg,1
147097,train,datasets/AffectNet/train_set/images/236427.jpg,1
147098,train,datasets/AffectNet/train_set/images/329662.jpg,1
147099,train,datasets/AffectNet/train_set/images/209320.jpg,0
147100,train,datasets/AffectNet/train_set/images/65010.jpg,3
147101,train,datasets/AffectNet/train_set/images/376384.jpg,1
147102,train,datasets/AffectNet/train_set/images/130225.jpg,0
147103,train,datasets/AffectNet/train_set/images/3056.jpg,1
147104,train,datasets/AffectNet/train_set/images/306320.jpg,1
147105,train,datasets/AffectNet/train_set/images/375228.jpg,2
147106,train,datasets/AffectNet/train_set/images/127169.jpg,0
147107,train,datasets/AffectNet/train_set/images/237497.jpg,1
147108,train,datasets/AffectNet/train_set/images/31582.jpg,4
147109,train,datasets/AffectNet/train_set/images/98645.jpg,1
147110,train,datasets/AffectNet/train_set/images/324086.jpg,3
147111,train,datasets/AffectNet/train_set/images/305712.jpg,0
147112,train,datasets/AffectNet/train_set/images/113028.jpg,1
147113,train,datasets/AffectNet/train_set/images/209674.jpg,0
147114,train,datasets/AffectNet/train_set/images/299074.jpg,1
147115,train,datasets/AffectNet/train_set/images/222492.jpg,3
147116,train,datasets/AffectNet/train_set/images/105933.jpg,1
147117,train,datasets/AffectNet/train_set/images/383903.jpg,1
147118,train,datasets/AffectNet/train_set/images/204903.jpg,6
147119,train,datasets/AffectNet/train_set/images/263456.jpg,6
147120,train,datasets/AffectNet/train_set/images/121558.jpg,6
147121,train,datasets/AffectNet/train_set/images/160635.jpg,3
147122,train,datasets/AffectNet/train_set/images/15984.jpg,1
147123,train,datasets/AffectNet/train_set/images/345721.jpg,1
147124,train,datasets/AffectNet/train_set/images/153620.jpg,1
147125,train,datasets/AffectNet/train_set/images/145889.jpg,1
147126,train,datasets/AffectNet/train_set/images/301734.jpg,1
147127,train,datasets/AffectNet/train_set/images/115755.jpg,6
147128,train,datasets/AffectNet/train_set/images/394378.jpg,1
147129,train,datasets/AffectNet/train_set/images/178374.jpg,6
147130,train,datasets/AffectNet/train_set/images/299148.jpg,1
147131,train,datasets/AffectNet/train_set/images/285092.jpg,0
147132,train,datasets/AffectNet/train_set/images/378061.jpg,1
147133,train,datasets/AffectNet/train_set/images/112053.jpg,0
147134,train,datasets/AffectNet/train_set/images/294311.jpg,1
147135,train,datasets/AffectNet/train_set/images/119600.jpg,0
147136,train,datasets/AffectNet/train_set/images/366285.jpg,1
147137,train,datasets/AffectNet/train_set/images/122294.jpg,1
147138,train,datasets/AffectNet/train_set/images/55712.jpg,1
147139,train,datasets/AffectNet/train_set/images/134713.jpg,3
147140,train,datasets/AffectNet/train_set/images/327921.jpg,4
147141,train,datasets/AffectNet/train_set/images/127504.jpg,1
147142,train,datasets/AffectNet/train_set/images/197173.jpg,6
147143,train,datasets/AffectNet/train_set/images/373.jpg,1
147144,train,datasets/AffectNet/train_set/images/266153.jpg,6
147145,train,datasets/AffectNet/train_set/images/324793.jpg,1
147146,train,datasets/AffectNet/train_set/images/175033.jpg,1
147147,train,datasets/AffectNet/train_set/images/274505.jpg,2
147148,train,datasets/AffectNet/train_set/images/147822.jpg,0
147149,train,datasets/AffectNet/train_set/images/8524.jpg,0
147150,train,datasets/AffectNet/train_set/images/261404.jpg,0
147151,train,datasets/AffectNet/train_set/images/286546.jpg,4
147152,train,datasets/AffectNet/train_set/images/264407.jpg,1
147153,train,datasets/AffectNet/train_set/images/330803.jpg,1
147154,train,datasets/AffectNet/train_set/images/316202.jpg,1
147155,train,datasets/AffectNet/train_set/images/197245.jpg,0
147156,train,datasets/AffectNet/train_set/images/146619.jpg,0
147157,train,datasets/AffectNet/train_set/images/403653.jpg,1
147158,train,datasets/AffectNet/train_set/images/189202.jpg,1
147159,train,datasets/AffectNet/train_set/images/351327.jpg,1
147160,train,datasets/AffectNet/train_set/images/325602.jpg,1
147161,train,datasets/AffectNet/train_set/images/318878.jpg,6
147162,train,datasets/AffectNet/train_set/images/413579.jpg,2
147163,train,datasets/AffectNet/train_set/images/72664.jpg,1
147164,train,datasets/AffectNet/train_set/images/411316.jpg,6
147165,train,datasets/AffectNet/train_set/images/379808.jpg,1
147166,train,datasets/AffectNet/train_set/images/10452.jpg,1
147167,train,datasets/AffectNet/train_set/images/172670.jpg,6
147168,train,datasets/AffectNet/train_set/images/267455.jpg,1
147169,train,datasets/AffectNet/train_set/images/144455.jpg,0
147170,train,datasets/AffectNet/train_set/images/336072.jpg,3
147171,train,datasets/AffectNet/train_set/images/336002.jpg,1
147172,train,datasets/AffectNet/train_set/images/325178.jpg,0
147173,train,datasets/AffectNet/train_set/images/208455.jpg,1
147174,train,datasets/AffectNet/train_set/images/277456.jpg,1
147175,train,datasets/AffectNet/train_set/images/51757.jpg,0
147176,train,datasets/AffectNet/train_set/images/358637.jpg,1
